issueType,status_issues,priority,storyPoint,issueLinks,blockedBy,blocks,votes,watchcount,subtasks,status_summary,priorityId,initialStoryPoint,currentStoryPoint,assignee_summary,sprintId,sprintName,sprintState,sprintStartDate,sprintEndDate,totalNumberOfIssues,completedIssuesCount,puntedIssues,issuesNotCompletedInCurrentSprint,completedIssuesEstimateSum,puntedIssuesEstimateSum,NoOfDevelopers,SprintLength
Story,Done,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,2.0,2.0,iperumal,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Improvement,Done,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,iperumal,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Improvement,Done,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,Completed,4.0,3.0,1.0,iperumal,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,4.0,4.0,jvalkeal,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,jvalkeal,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,8.0,8.0,jvalkeal,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,5.0,5.0,thomas.risberg,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,5.0,5.0,thomas.risberg,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,Punted,4.0,5.0,5.0,dturanski,11.0,Sprint 9,CLOSED,1-Jul-13,5-Jul-13,241.0,22.0,102.0,12.0,48.0,283.0,15.0,7.0
Story,Done,4.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,Completed,4.0,5.0,5.0,dturanski,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,20.0,20.0,grussell,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,3.0,16.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,16.0,16.0,grussell,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,8.0,8.0,grenfro,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,4.0,4.0,grenfro,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,grussell,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,16.0,16.0,grussell,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,6.0,6.0,eric.bottard,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,5.0,5.0,thomas.risberg,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,4.0,4.0,eric.bottard,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Improvement,Done,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,1.0,1.0,dturanski,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Improvement,Done,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,2.0,2.0,dturanski,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Improvement,Done,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,5.0,5.0,dturanski,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Improvement,Done,3.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,5.0,5.0,grussell,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,3.0,5.0,5.0,,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,5.0,5.0,grenfro,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,16.0,16.0,grussell,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Improvement,Done,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,2.0,2.0,dturanski,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,luke,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,4.0,4.0,luke,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Bug,Done,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,3.0,3.0,3.0,luke,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,2.0,2.0,luke,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,8.0,8.0,luke,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,8.0,2.0,0.0,0.0,1.0,4.0,0.0,Completed,4.0,8.0,8.0,luke,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Bug,Done,3.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,Completed,3.0,3.0,3.0,dturanski,29.0,Sprint 20,CLOSED,13-Dec-13,10-Jan-14,47.0,40.0,3.0,0.0,117.0,10.0,12.0,28.0
Bug,Done,3.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,Completed,3.0,3.0,3.0,dturanski,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Bug,Done,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,2.0,2.0,eric.bottard,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,4.0,4.0,eric.bottard,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,4.0,4.0,dturanski,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,12.0,12.0,eric.bottard,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,2.0,2.0,eric.bottard,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,Punted,4.0,8.0,8.0,,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,8.0,8.0,,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,Punted,4.0,8.0,8.0,,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,8.0,8.0,,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,Punted,4.0,8.0,8.0,dturanski,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,8.0,8.0,dturanski,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,8.0,12.0,0.0,0.0,0.0,2.0,0.0,Punted,4.0,8.0,8.0,dturanski,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,8.0,12.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,8.0,8.0,dturanski,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,Punted,4.0,2.0,2.0,iperumal,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,2.0,2.0,iperumal,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,Punted,4.0,5.0,5.0,iperumal,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,5.0,5.0,iperumal,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,2.0,2.0,iperumal,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,Punted,4.0,8.0,8.0,dturanski,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,8.0,8.0,dturanski,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,Punted,4.0,5.0,5.0,grenfro,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,5.0,5.0,grenfro,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Punted,4.0,1.0,1.0,iperumal,31.0,Sprint 21,CLOSED,14-Jan-14,10-Feb-14,88.0,58.0,14.0,0.0,294.0,77.0,10.0,27.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,CompletedInNotherSprint,4.0,1.0,1.0,iperumal,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Improvement,Done,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,Punted,4.0,2.0,2.0,eric.bottard,28.0,Sprint 19,CLOSED,19-Nov-13,10-Dec-13,98.0,60.0,14.0,1.0,217.0,85.0,14.0,23.0
Improvement,Done,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,Punted,4.0,2.0,2.0,eric.bottard,29.0,Sprint 20,CLOSED,13-Dec-13,10-Jan-14,47.0,40.0,3.0,0.0,117.0,10.0,12.0,28.0
Improvement,Done,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,2.0,2.0,eric.bottard,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,iperumal,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Bug,Done,,,,,,,,,Completed,4.0,3.0,3.0,iperumal,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Bug,Done,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,1.0,1.0,iperumal,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,eric.bottard,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,5.0,5.0,eric.bottard,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,thomas.risberg,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,1.0,1.0,thomas.risberg,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,CompletedInNotherSprint,4.0,5.0,5.0,grenfro,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,thomas.risberg,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,luke,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Bug,Done,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,CompletedInNotherSprint,4.0,2.0,2.0,hillert,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,2.0,3.0,3.0,luke,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,2.0,2.0,luke,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,8.0,8.0,thomas.risberg,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,5.0,5.0,thomas.risberg,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,2.0,4.0,iperumal,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,2.0,2.0,iperumal,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,Punted,2.0,5.0,5.0,eric.bottard,28.0,Sprint 19,CLOSED,19-Nov-13,10-Dec-13,98.0,60.0,14.0,1.0,217.0,85.0,14.0,23.0
Story,Done,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,2.0,5.0,5.0,eric.bottard,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,Punted,4.0,15.0,15.0,eric.bottard,28.0,Sprint 19,CLOSED,19-Nov-13,10-Dec-13,98.0,60.0,14.0,1.0,217.0,85.0,14.0,23.0
Story,Done,4.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,15.0,15.0,eric.bottard,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,4.0,4.0,eric.bottard,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Punted,4.0,5.0,5.0,eric.bottard,25.0,Sprint 18,CLOSED,23-Oct-13,12-Nov-13,64.0,44.0,10.0,0.0,216.0,62.0,13.0,26.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,5.0,5.0,eric.bottard,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Bug,Done,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,1.0,1.0,iperumal,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,8.0,8.0,dturanski,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,3.0,4.0,4.0,mark.fisher,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,5.0,5.0,mark.fisher,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Improvement,Done,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,1.0,2.0,mark.fisher,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,5.0,5.0,eric.bottard,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,luke,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,3.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,NotCompletedWithinSprint,3.0,8.0,8.0,mark.fisher,39.0,Sprint 23,CLOSED,4-Mar-14,18-Mar-14,40.0,21.0,8.0,1.0,99.0,44.0,10.0,14.0
Story,Done,3.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,8.0,8.0,mark.fisher,41.0,Sprint 24,CLOSED,19-Mar-14,4-Apr-14,70.0,54.0,4.0,7.0,243.0,14.0,15.0,16.0
Story,Done,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,3.0,2.0,2.0,luke,39.0,Sprint 23,CLOSED,4-Mar-14,18-Mar-14,40.0,21.0,8.0,1.0,99.0,44.0,10.0,14.0
Story,Done,3.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,Punted,3.0,4.0,4.0,grenfro,11.0,Sprint 9,CLOSED,1-Jul-13,5-Jul-13,241.0,22.0,102.0,12.0,48.0,283.0,15.0,7.0
Story,Done,3.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,Punted,3.0,4.0,4.0,grenfro,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,3.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,Completed,3.0,4.0,4.0,grenfro,39.0,Sprint 23,CLOSED,4-Mar-14,18-Mar-14,40.0,21.0,8.0,1.0,99.0,44.0,10.0,14.0
Story,Done,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Punted,3.0,5.0,5.0,eric.bottard,29.0,Sprint 20,CLOSED,13-Dec-13,10-Jan-14,47.0,40.0,3.0,0.0,117.0,10.0,12.0,28.0
Story,Done,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Punted,3.0,5.0,5.0,eric.bottard,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,5.0,5.0,eric.bottard,39.0,Sprint 23,CLOSED,4-Mar-14,18-Mar-14,40.0,21.0,8.0,1.0,99.0,44.0,10.0,14.0
Story,Done,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,5.0,5.0,thomas.risberg,39.0,Sprint 23,CLOSED,4-Mar-14,18-Mar-14,40.0,21.0,8.0,1.0,99.0,44.0,10.0,14.0
Story,Done,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,5.0,5.0,thomas.risberg,39.0,Sprint 23,CLOSED,4-Mar-14,18-Mar-14,40.0,21.0,8.0,1.0,99.0,44.0,10.0,14.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Punted,4.0,3.0,3.0,thomas.risberg,35.0,Sprint 22,CLOSED,12-Feb-14,4-Mar-14,71.0,36.0,16.0,0.0,162.0,70.0,10.0,20.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,CompletedInNotherSprint,4.0,3.0,3.0,thomas.risberg,39.0,Sprint 23,CLOSED,4-Mar-14,18-Mar-14,40.0,21.0,8.0,1.0,99.0,44.0,10.0,14.0
Story,Done,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,4.0,4.0,thomas.risberg,39.0,Sprint 23,CLOSED,4-Mar-14,18-Mar-14,40.0,21.0,8.0,1.0,99.0,44.0,10.0,14.0
Story,Done,4.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,8.0,8.0,thomas.risberg,39.0,Sprint 23,CLOSED,4-Mar-14,18-Mar-14,40.0,21.0,8.0,1.0,99.0,44.0,10.0,14.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,5.0,5.0,jvalkeal,39.0,Sprint 23,CLOSED,4-Mar-14,18-Mar-14,40.0,21.0,8.0,1.0,99.0,44.0,10.0,14.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,5.0,5.0,grenfro,39.0,Sprint 23,CLOSED,4-Mar-14,18-Mar-14,40.0,21.0,8.0,1.0,99.0,44.0,10.0,14.0
