entity_id;area;type;status;state;priority;ticket_number;name;create_date;created_by;update_date;updated_by;parent_ticket_id;assignee;owner;due_date;rank;estimation;spent;workgroup;resolution
3829039;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-4684;[FE] Таблицы. Вставка скопированных строк/столбцов вне таблицы;2024-04-22 16:36:20.719603;А. П.;2024-07-11 08:31:21.209282;И. М.;3725698;И. С.;А. П.;;0|qr3i4m:;57600;28800;;Готово
3829052;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-4688;[QA] Внешний API.  Получение списка пространств;2024-04-22 16:42:24.999571;Д. С.;2024-08-13 20:10:40.960995;А. К.;3827878;А. К.;Д. С.;;0|qrz80i:;28800;;;
3829067;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-4689;[QA] Таблицы. Копирование строк/столбцов. Тестирование часть 1;2024-04-22 16:46:39.351689;А. П.;2024-08-09 11:26:50.132523;М. Д.;3725698;М. Д.;А. П.;;0|qr3i4j:;86400;86400;;Готово
3829076;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-4690;[QA] Таблицы. Копирование строк/столбцов. Тест-кейсы. ч2;2024-04-22 16:48:49.437160;А. П.;2024-07-30 15:56:41.359028;М. Д.;3725698;М. Д.;А. П.;;0|qr3i4i:;144000;144000;;Готово
3830127;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-6380;[BA] Возможность создания и редактирования полей в анкете шаблона  (справочник (одиночный и множественный выбор)) ;2024-04-23 03:42:18.961972;О. К.;2024-08-19 09:37:54.824558;Е. З.;3549112;О. К.;Е. З.;;0|qrz1g2:;57600;57600;Архитектурная задача;Готово
3830128;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-6381;[QA] Возможность создания полей в анкете шаблона  (справочник (одиночный и множественный выбор)) ;2024-04-23 03:44:16.421853;О. К.;2024-08-27 14:01:24.525111;О. Н.;3549112;О. Н.;Е. З.;;0|qrz1fu:;43200;43200;Архитектурная задача;Готово
3836390;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-6418;[FE] Возможность создания полей в анкете шаблона  (справочник (одиночный и множественный выбор)) ;2024-04-23 10:16:45.919662;А. Я.;2024-08-27 18:28:47.654327;О. К.;3549112;В. Ю.;Е. З.;;0|qry0u2:;43200;43200;Новая функциональность;Готово
3836437;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-6419;[US] Возможность создания и редактирования полей в анкете шаблона (справочник (одиночный и множественный выбор));2024-04-23 10:18:24.741462;А. Я.;2024-09-10 14:08:24.018827;Н. К.;3549112;Н. К.;Н. К.;;0|qry0ki:;3600;3600;Новая функциональность;Готово
3837909;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-6427;[US] Редактор шаблонов. Перемещение фрагментов;2024-04-23 11:16:41.721363;А. Я.;2024-08-20 07:41:16.055061;Н. К.;4318716;Н. К.;А. К.;;0|qrxrzu:;;;Новая функциональность;Готово
3841940;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-6429;[UX] Возможность создания и редактирования полей в анкете шаблона (выбор варианта) ;2024-04-23 13:40:10.900010;Т. Ч.;2024-08-30 04:38:39.721300;О. К.;3549112;Ф. Л.;Е. З.;;0|qrx4wy:;14400;;Новая функциональность;Готово
3842914;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-4711;[QA] Внешний API. Управление доступом к страницам;2024-04-23 14:12:07.140590;Д. С.;2024-08-13 20:26:02.296939;А. К.;3738183;А. К.;Д. С.;;0|qrwz9e:;28800;;;
3847317;Система.Вики;Подзадача;Закрыто;Normal;Низкий;PPWI-4718;[UX] Редактор 2.0: Компонент рамки макросов;2024-04-23 22:16:07.063187;В. М.;2024-07-16 12:55:10.410840;В. М.;4292080;В. С.;В. М.;;0|qrw9f2:;57600;57600;;Готово
3864586;Система.Ошибки;Подзадача;Закрыто;Normal;Средний;PPIN-3142;[SA] Привязка инцидентов к проблеме с помощью ИИ;2024-04-24 12:30:57.645592;А. З.;2024-08-21 11:39:10.303776;А. З.;3864065;А. З.;С. Б.;;0|qrtjpi:;;;;Готово
3864762;Система.Ошибки;Подзадача;Закрыто;Normal;Средний;PPIN-3146;[QA] Привязка инцидентов к проблеме с помощью ИИ;2024-04-24 12:34:11.752541;А. З.;2024-09-03 10:02:36.820179;А. С.;3864065;А. С.;С. Б.;;0|qrtiqm:;;100800;;Готово
3890401;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-4761;[QA] Переработка инпута названия (просмотр);2024-04-27 19:28:06.645436;А. П.;2024-07-11 00:11:33.170770;А. К.;3890396;А. К.;А. П.;;0|qrpady:;14400;;;
3890402;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-4762;[QA] Переработка инпута названия (редактирование);2024-04-27 19:28:41.884223;А. П.;2024-07-11 00:15:16.467544;А. К.;3890396;А. К.;А. П.;;0|qrpadq:;28800;;;
3902314;Система. Движок;Подзадача;Выполнено;Normal;Средний;PPFW-2275;[BE] Back module для коммуникации FW->FW;2024-05-06 06:38:51.297292;П. С.;2024-08-07 06:26:29.142624;С. А.;3825927;С. А.;П. С.;;0|qrn9ok:;57600;;;
3907488;Система. Движок;Подзадача;Выполнено;Normal;Средний;PPFW-2289;[BE] Сделать Emitter для Eventual Consistency проекций FW ;2024-05-06 13:05:03.776521;П. С.;2024-10-17 08:10:11.999379;А. Р.;3825927;А. Р.;М. К.;;0|qrmejw:;288000;;;
3907493;Система. Движок;Подзадача;Создано;Normal;Средний;PPFW-2290;[BE] Сделать Consumer для Eventual Consistency проекций FW;2024-05-06 13:05:31.213387;П. С.;2024-08-01 09:39:46.004631;С. А.;165914;С. А.;П. С.;;0|qrmeis:;115200;;;
3910233;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-6746;[FE] Карточка Таск трекер. Учет рабочего времени. Нет тоста для Участника пространства (кот.имеет глобальную роль) при попытке списаться в даты закрытого спринта;2024-05-06 18:54:08.203779;Я. П.;2024-09-10 13:58:31.202696;Я. П.;;Я. П.;Я. П.;;0|qrly1w:;57600;;;Готово
3910459;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-6537;[BA] Возможность создания и редактирования полей в анкете шаблона (кнопка, выбор варианта);2024-05-06 20:53:56.978613;А. Я.;2024-08-19 09:31:07.885757;Е. З.;3549112;О. К.;Е. З.;;0|qrlwok:;86400;86400;Новая функциональность;Готово
3910470;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-6539;[US] Заливка ячеек цветом. Импорт;2024-05-06 21:01:05.672261;А. Я.;2024-08-13 12:05:24.700589;Н. С.;4463870;Н. С.;П. Л.;;0|qrlwm4:;;;Новая функциональность;Готово
3910535;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-6549;[US] Дополнительные атрибуты публикации для статей стандартных решений;2024-05-06 21:28:50.479700;А. Я.;2024-07-30 13:08:57.076315;Н. С.;3687725;Н. С.;П. Л.;;0|qrlw7w:;;;Новая функциональность;Готово
3913376;Система.ХранениеАртефактов;Дефект;Закрыто;Normal;Низкий;PPAR-6557;"[С-док][FE][Анкета]В превью отображаются лишние ""поля для заполнения"" при не раскрытом разделе";2024-05-07 07:42:09.576687;О. Н.;2024-07-04 06:46:31.846019;О. Н.;;О. Н.;О. Н.;;0|qrlfd0:;;10800;;Готово
3931492;Управление релизами изменениями;Подзадача;В работе;Normal;Средний;PPRC-2040;[QA][PPRC-1944] Написание тестовых сценариев;2024-05-08 06:51:42.304760;Е. Б.;2024-11-06 06:55:43.054307;Е. Б.;3722423;Е. Б.;Е. Б.;;0|qkel32:;;;;
3936169;Система.Таск-трекер;Задача;Закрыто;Normal;Средний;PPTS-6773;[QA] Вложения тест дизайн + тестирование (бэк);2024-05-08 08:23:44.236069;Я. П.;2024-07-16 12:17:42.939119;А. К.;;А. К.;Я. П.;;0|qq39hu:;57600;57600;Линейная деятельность;Готово
3936191;Система.Таск-трекер;Задача;Закрыто;Normal;Средний;PPTS-6774;[QA] Вложения тест дизайн + тестирование (фронт);2024-05-08 08:24:09.405066;Я. П.;2024-07-16 12:17:49.574258;А. К.;;А. К.;Я. П.;;0|qq39hs:;28800;57600;Линейная деятельность;Готово
3941779;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-6589;[US] Связанные фрагменты;2024-05-08 10:54:07.965966;П. Л.;2024-09-20 13:31:03.788190;П. М.;4179422;Н. С.;П. Л.;;0|qrgzcw:;3600;3600;Новая функциональность;Готово
3959075;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-4869;[QA] Макрос Разделитель Тест кейсы;2024-05-13 08:40:40.995283;Д. М.;2024-07-10 07:25:04.189501;А. М.;82613;А. М.;Д. М.;;0|qq8p1w:4;86400;;;Готово
3960249;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-6811;[BE] API v1. Клонирование. В ответе при клонировании приходят параметры  sprint и actualSprint с идентичными значениями ;2024-05-13 10:52:51.439696;А. К.;2024-07-31 08:22:28.870527;Я. П.;;А. К.;А. К.;;0|qrebl4:;86400;;;Готово
3961088;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-6813;[BE] API v1. Создание Таск трекер. Можно создать задачу в системном пространстве;2024-05-13 12:40:11.593621;А. К.;2024-07-15 18:30:08.085685;А. К.;;А. К.;А. К.;;0|qre6lk:;57600;21600;;Готово
3961291;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-6814;[BE] API v1. Создание Таск трекер. Можно создать задачу с привязанной задачей,  если в блоке relations есть дубликаты типов связей с одной задачей;2024-05-13 13:04:41.795498;А. К.;2024-07-15 18:33:13.804414;А. К.;;А. К.;А. К.;;0|qre5dc:;57600;28800;;Готово
